book,label,chunk_id,group,company,fw_the,fw_and,fw_of,fw_to,fw_that,fw_in,fw_he,fw_shall,fw_for,fw_unto,fw_his,fw_i,fw_a,fw_not,fw_be,fw_they,fw_it,fw_is,fw_with,fw_him,fw_them,fw_but,fw_as,fw_have,fw_was,fw_which,fw_all,fw_my,fw_thou,fw_me,fw_their,fw_ye,fw_you,fw_this,fw_will,fw_from,fw_are,fw_were,fw_by,fw_we,fw_her,fw_she,fw_or,fw_when,fw_then,fw_out,fw_up,fw_upon,fw_so,fw_if,fw_at,fw_on,fw_what,fw_there,fw_no,fw_man,fw_now,fw_also,fw_more,fw_before,fw_because,fw_into,fw_after,fw_can,fw_may,fw_might,fw_do,fw_did,fw_done,fw_had,fw_has,fw_been,fw_am,fw_art,fw_hath,fw_thee,fw_thy,fw_your,fw_our,fw_us,fw_who,fw_whom,fw_whose,fw_any,fw_every,fw_none,fw_both,fw_such,fw_same,fw_other,fw_another,fw_therefore,fw_wherefore,fw_yet,fw_neither,fw_nor,fw_either,fw_while,fw_until,fw_against,fw_among,fw_through,fw_over,fw_under,fw_between,avg_sent_len,std_sent_len,avg_word_len,ttr,n_words
1Corinthians,1Corinthians,1,undisputed,Second Westminster,51.48514851485148,32.34323432343234,26.402640264026402,23.762376237623762,26.402640264026402,15.181518151815181,3.9603960396039604,7.920792079207921,20.46204620462046,9.24092409240924,5.2805280528052805,20.46204620462046,12.541254125412541,30.363036303630363,11.221122112211221,1.3201320132013201,8.58085808580858,17.16171617161716,11.881188118811881,0.6600660066006601,5.9405940594059405,19.801980198019802,9.24092409240924,11.221122112211221,0.0,4.62046204620462,3.3003300330033003,2.6402640264026402,3.3003300330033003,3.9603960396039604,0.0,26.402640264026402,15.181518151815181,6.600660066006601,5.2805280528052805,2.6402640264026402,21.78217821782178,2.6402640264026402,3.3003300330033003,7.260726072607261,3.3003300330033003,0.6600660066006601,7.260726072607261,0.6600660066006601,2.6402640264026402,1.3201320132013201,3.9603960396039604,0.0,1.9801980198019802,5.9405940594059405,0.0,0.0,3.3003300330033003,1.9801980198019802,2.6402640264026402,5.9405940594059405,5.2805280528052805,3.3003300330033003,0.6600660066006601,2.6402640264026402,0.6600660066006601,0.6600660066006601,1.3201320132013201,0.0,1.9801980198019802,1.9801980198019802,3.9603960396039604,0.6600660066006601,1.3201320132013201,0.0,0.0,0.0,0.6600660066006601,0.0,4.62046204620462,0.6600660066006601,0.0,6.600660066006601,3.3003300330033003,3.9603960396039604,3.3003300330033003,0.0,0.0,1.9801980198019802,4.62046204620462,0.0,2.6402640264026402,2.6402640264026402,0.0,0.6600660066006601,3.3003300330033003,4.62046204620462,0.6600660066006601,2.6402640264026402,1.3201320132013201,5.9405940594059405,0.0,0.0,0.6600660066006601,1.9801980198019802,3.9603960396039604,0.6600660066006601,0.0,0.6600660066006601,0.6600660066006601,16.833333333333332,11.413685742222896,4.003960396039604,0.26732673267326734,1515
1Corinthians,1Corinthians,2,undisputed,Second Westminster,54.00130123617436,24.072869225764478,22.121014964216002,18.217306441119064,34.48275862068965,16.916070266753415,14.31359791802212,2.602472348731295,18.867924528301884,7.807417046193884,5.20494469746259,24.7234873129473,16.916070266753415,27.325959661678596,13.012361743656474,8.458035133376708,7.15679895901106,24.7234873129473,3.903708523096942,7.807417046193884,3.2530904359141184,19.518542615484712,13.662979830839298,11.060507482108001,0.6506180871828238,5.20494469746259,4.554326610279766,5.855562784645413,7.15679895901106,3.903708523096942,1.3012361743656475,5.20494469746259,3.903708523096942,7.807417046193884,3.903708523096942,1.3012361743656475,11.060507482108001,1.3012361743656475,3.903708523096942,11.060507482108001,5.855562784645413,6.506180871828237,4.554326610279766,1.3012361743656475,1.3012361743656475,0.6506180871828238,0.6506180871828238,1.951854261548471,6.506180871828237,14.964216005204944,2.602472348731295,0.0,1.951854261548471,3.903708523096942,2.602472348731295,8.458035133376708,1.951854261548471,2.602472348731295,0.6506180871828238,0.0,0.0,0.0,0.6506180871828238,0.0,4.554326610279766,1.951854261548471,2.602472348731295,0.0,0.6506180871828238,0.6506180871828238,0.0,0.0,1.951854261548471,1.951854261548471,6.506180871828237,0.6506180871828238,1.951854261548471,1.951854261548471,1.951854261548471,1.951854261548471,1.951854261548471,2.602472348731295,0.0,7.15679895901106,3.2530904359141184,1.951854261548471,1.3012361743656475,1.3012361743656475,1.951854261548471,1.3012361743656475,0.0,1.3012361743656475,0.6506180871828238,2.602472348731295,1.951854261548471,0.0,0.0,0.6506180871828238,0.0,1.951854261548471,0.0,0.6506180871828238,1.3012361743656475,2.602472348731295,0.6506180871828238,15.37,9.36445940778217,3.9277813923227067,0.2498373454782043,1537
1Corinthians,1Corinthians,3,undisputed,Second Westminster,65.7030223390276,29.56636005256242,34.82260183968462,23.653088042049937,30.223390275952696,14.45466491458607,7.227332457293035,2.628120893561104,27.59526938239159,5.256241787122208,3.9421813403416555,23.653088042049937,10.512483574244415,21.02496714848883,15.111695137976348,6.570302233902759,9.198423127463863,22.996057818659658,3.9421813403416555,1.9710906701708277,7.884362680683311,17.73981603153745,14.45466491458607,6.570302233902759,2.628120893561104,7.227332457293035,15.111695137976348,3.2851511169513796,0.0,3.9421813403416555,0.0,16.4257555847569,13.797634691195794,9.85545335085414,1.314060446780552,0.657030223390276,10.512483574244415,5.256241787122208,2.628120893561104,9.198423127463863,5.256241787122208,0.657030223390276,4.599211563731932,3.9421813403416555,0.657030223390276,0.0,0.657030223390276,0.657030223390276,3.2851511169513796,6.570302233902759,0.0,0.657030223390276,2.628120893561104,1.9710906701708277,3.2851511169513796,14.45466491458607,3.2851511169513796,6.570302233902759,0.0,1.314060446780552,0.657030223390276,1.314060446780552,1.9710906701708277,0.0,2.628120893561104,2.628120893561104,5.256241787122208,1.314060446780552,0.0,1.314060446780552,0.0,0.0,1.9710906701708277,0.0,0.657030223390276,0.0,0.0,0.0,1.9710906701708277,1.314060446780552,0.657030223390276,0.657030223390276,0.0,3.9421813403416555,3.9421813403416555,0.657030223390276,0.0,1.314060446780552,2.628120893561104,1.314060446780552,1.9710906701708277,1.9710906701708277,1.9710906701708277,0.0,5.913272010512484,1.314060446780552,0.0,0.0,0.0,0.0,2.628120893561104,0.657030223390276,0.0,1.9710906701708277,0.0,17.10112359550562,10.30004357339995,3.8863337713534825,0.24704336399474375,1522
1Corinthians,1Corinthians,4,undisputed,Second Westminster,55.88822355289421,31.270791749833666,28.60944777112442,19.29474384564205,25.948103792415168,18.629407850964736,10.645375914836993,10.645375914836993,13.30671989354624,7.318695941450432,1.3306719893546242,29.27478376580173,8.649367930805056,20.625415834996673,13.972055888223553,4.657351962741184,8.649367930805056,17.964071856287426,10.645375914836993,3.32667997338656,3.992015968063872,21.290751829673987,6.65335994677312,8.649367930805056,0.6653359946773121,4.657351962741184,20.625415834996673,5.322687957418497,1.996007984031936,1.996007984031936,0.0,11.976047904191617,5.322687957418497,0.6653359946773121,6.65335994677312,0.0,11.976047904191617,5.322687957418497,8.649367930805056,5.322687957418497,0.6653359946773121,0.0,7.318695941450432,3.992015968063872,3.32667997338656,0.0,0.6653359946773121,0.6653359946773121,3.992015968063872,7.984031936127744,1.3306719893546242,0.6653359946773121,3.32667997338656,6.65335994677312,5.322687957418497,4.657351962741184,5.9880239520958085,3.32667997338656,4.657351962741184,0.0,1.3306719893546242,2.6613439787092483,1.3306719893546242,0.6653359946773121,3.32667997338656,0.6653359946773121,1.3306719893546242,0.0,0.6653359946773121,0.6653359946773121,0.0,0.6653359946773121,4.657351962741184,0.0,3.32667997338656,0.6653359946773121,0.6653359946773121,0.0,1.3306719893546242,0.0,0.6653359946773121,0.0,0.0,0.6653359946773121,1.996007984031936,0.6653359946773121,0.0,0.0,4.657351962741184,1.996007984031936,6.65335994677312,2.6613439787092483,2.6613439787092483,2.6613439787092483,0.0,0.6653359946773121,0.6653359946773121,0.0,0.0,0.0,0.0,0.6653359946773121,0.0,0.0,0.0,15.181818181818182,9.422049827762596,4.20292747837658,0.26214238190286093,1503
1Corinthians,1Corinthians,5,undisputed,Second Westminster,57.86428195686481,31.562335612835348,33.66649132035771,14.203051025775906,25.24986849026828,19.98947922146239,11.046817464492372,11.046817464492372,15.255128879537086,8.942661756970015,4.208311415044713,19.98947922146239,8.942661756970015,14.203051025775906,19.98947922146239,7.890583903208837,12.62493424513414,25.77590741714887,8.942661756970015,8.942661756970015,2.6301946344029457,13.150973172014728,6.838506049447659,8.942661756970015,6.838506049447659,8.942661756970015,16.307206733298262,2.1041557075223567,2.1041557075223567,4.734350341925302,1.0520778537611783,9.994739610731195,12.62493424513414,4.734350341925302,4.734350341925302,2.6301946344029457,11.57285639137296,0.5260389268805892,6.838506049447659,6.31246712256707,0.0,0.0,3.156233561283535,5.260389268805891,5.78642819568648,1.0520778537611783,2.6301946344029457,1.0520778537611783,4.208311415044713,11.046817464492372,5.260389268805891,3.156233561283535,3.156233561283535,5.260389268805891,2.6301946344029457,6.31246712256707,3.682272488164124,8.416622830089427,0.5260389268805892,0.0,1.0520778537611783,0.0,1.5781167806417675,0.0,4.734350341925302,0.0,2.6301946344029457,0.5260389268805892,1.5781167806417675,0.0,0.0,0.0,2.6301946344029457,0.0,4.734350341925302,0.0,1.0520778537611783,5.78642819568648,3.156233561283535,1.5781167806417675,0.0,1.0520778537611783,0.0,3.156233561283535,3.156233561283535,0.0,0.0,2.1041557075223567,0.5260389268805892,1.0520778537611783,4.734350341925302,2.1041557075223567,0.5260389268805892,1.0520778537611783,0.5260389268805892,0.0,0.0,0.5260389268805892,0.5260389268805892,0.0,0.5260389268805892,1.5781167806417675,0.0,3.156233561283535,0.0,15.330645161290322,9.315891533698634,3.9763282482903737,0.2425039452919516,1901
2Corinthians,2Corinthians,0,undisputed,Second Westminster,59.93485342019544,24.755700325732896,57.328990228013026,23.452768729641694,23.452768729641694,29.96742671009772,2.6058631921824107,3.257328990228013,20.195439739413683,10.423452768729643,2.6058631921824107,18.892508143322473,5.863192182410423,16.938110749185668,12.377850162866448,0.0,3.9087947882736156,16.286644951140065,6.514657980456026,3.9087947882736156,5.211726384364821,17.58957654723127,10.423452768729643,8.469055374592834,7.817589576547231,13.680781758957655,7.166123778501628,3.9087947882736156,0.0,3.9087947882736156,1.3029315960912053,11.074918566775244,16.286644951140065,7.166123778501628,1.3029315960912053,4.560260586319218,11.726384364820847,1.3029315960912053,11.726384364820847,20.195439739413683,0.0,0.0,3.257328990228013,3.257328990228013,1.3029315960912053,2.6058631921824107,0.6514657980456027,1.9543973941368078,3.257328990228013,4.560260586319218,0.6514657980456027,1.3029315960912053,0.6514657980456027,1.3029315960912053,1.3029315960912053,1.3029315960912053,1.9543973941368078,6.514657980456026,2.6058631921824107,0.6514657980456027,0.6514657980456027,1.9543973941368078,0.0,0.0,1.9543973941368078,1.9543973941368078,1.3029315960912053,1.3029315960912053,1.9543973941368078,2.6058631921824107,0.0,0.0,0.0,0.0,3.9087947882736156,0.0,0.0,5.211726384364821,11.726384364820847,11.726384364820847,5.863192182410423,3.257328990228013,0.0,3.257328990228013,1.3029315960912053,0.6514657980456027,0.0,2.6058631921824107,3.257328990228013,1.3029315960912053,0.0,1.3029315960912053,0.6514657980456027,1.3029315960912053,0.0,0.6514657980456027,0.0,0.0,0.6514657980456027,0.0,0.6514657980456027,0.6514657980456027,1.3029315960912053,0.0,0.0,22.573529411764707,13.033120903468557,4.034527687296417,0.2586319218241042,1535
2Corinthians,2Corinthians,1,undisputed,Second Westminster,44.1952506596306,25.72559366754617,27.704485488126647,13.852242744063323,23.7467018469657,32.98153034300792,6.596306068601583,3.2981530343007917,28.36411609498681,9.234828496042217,3.2981530343007917,16.49076517150396,7.9155672823219,19.78891820580475,18.469656992084435,1.3192612137203166,4.617414248021109,9.894459102902376,9.234828496042217,4.617414248021109,3.95778364116095,14.511873350923484,9.234828496042217,8.575197889182057,1.978891820580475,8.575197889182057,9.234828496042217,3.2981530343007917,0.0,0.6596306068601583,1.3192612137203166,11.87335092348285,15.8311345646438,4.617414248021109,2.638522427440633,3.2981530343007917,17.150395778364114,6.596306068601583,14.511873350923484,29.023746701846967,0.0,0.0,2.638522427440633,1.3192612137203166,2.638522427440633,0.6596306068601583,1.978891820580475,1.3192612137203166,2.638522427440633,3.2981530343007917,1.978891820580475,3.2981530343007917,7.9155672823219,0.0,5.277044854881266,4.617414248021109,4.617414248021109,5.277044854881266,2.638522427440633,1.978891820580475,1.3192612137203166,0.6596306068601583,2.638522427440633,0.0,2.638522427440633,4.617414248021109,1.3192612137203166,1.978891820580475,1.978891820580475,1.3192612137203166,0.0,0.0,1.978891820580475,0.0,9.234828496042217,1.3192612137203166,0.0,5.277044854881266,9.234828496042217,12.532981530343008,1.978891820580475,0.0,0.0,1.978891820580475,1.978891820580475,0.0,0.0,0.0,1.978891820580475,0.0,0.0,4.617414248021109,2.638522427440633,5.277044854881266,0.0,0.6596306068601583,0.0,0.6596306068601583,0.0,0.0,0.6596306068601583,0.6596306068601583,0.0,0.0,0.0,18.047619047619047,11.109739144321763,4.170184696569921,0.2849604221635884,1516
2Corinthians,2Corinthians,2,undisputed,Second Westminster,45.57463672391017,29.722589167767502,38.30911492734478,28.401585204755616,27.741083223249667,21.79656538969617,14.531043593130779,1.9815059445178336,25.09907529722589,7.265521796565389,6.605019815059445,17.17305151915456,9.907529722589167,19.15455746367239,13.870541611624834,5.284015852047556,3.963011889035667,13.21003963011889,8.58652575957728,3.963011889035667,2.642007926023778,14.531043593130779,13.21003963011889,7.926023778071334,2.642007926023778,9.907529722589167,6.605019815059445,1.9815059445178336,0.0,2.642007926023778,5.9445178335535,11.889035667107,21.136063408190225,9.247027741083224,2.642007926023778,0.6605019815059445,5.9445178335535,0.6605019815059445,9.907529722589167,15.852047556142669,0.0,0.0,3.3025099075297226,3.3025099075297226,0.0,0.6605019815059445,0.6605019815059445,1.321003963011889,3.3025099075297226,4.623513870541612,0.6605019815059445,1.9815059445178336,0.0,2.642007926023778,1.321003963011889,3.3025099075297226,3.3025099075297226,8.58652575957728,2.642007926023778,2.642007926023778,0.0,1.321003963011889,1.9815059445178336,0.0,5.9445178335535,1.9815059445178336,3.3025099075297226,0.6605019815059445,0.0,3.963011889035667,0.0,0.0,2.642007926023778,0.0,4.623513870541612,0.0,0.0,13.21003963011889,7.926023778071334,7.926023778071334,1.9815059445178336,1.9815059445178336,0.6605019815059445,1.9815059445178336,3.963011889035667,0.0,0.6605019815059445,1.9815059445178336,3.3025099075297226,1.321003963011889,2.642007926023778,2.642007926023778,0.6605019815059445,1.321003963011889,0.0,0.0,0.0,0.0,0.0,1.321003963011889,1.321003963011889,2.642007926023778,1.321003963011889,0.0,0.0,24.03174603174603,13.750576615867185,4.215323645970938,0.2846763540290621,1514
2Corinthians,2Corinthians,3,undisputed,Second Westminster,44.97354497354497,27.116402116402114,29.76190476190476,19.17989417989418,18.51851851851852,38.35978835978836,3.968253968253968,6.613756613756613,20.502645502645503,3.3068783068783065,1.3227513227513228,60.18518518518518,16.534391534391535,17.857142857142858,17.195767195767196,4.62962962962963,5.952380952380952,11.243386243386242,5.952380952380952,1.984126984126984,2.6455026455026456,9.920634920634921,7.936507936507936,7.2751322751322745,7.2751322751322745,9.920634920634921,5.291005291005291,2.6455026455026456,0.0,13.888888888888888,0.6613756613756614,10.582010582010582,24.470899470899468,3.968253968253968,8.597883597883598,2.6455026455026456,7.936507936507936,2.6455026455026456,3.968253968253968,11.243386243386242,0.0,0.0,2.6455026455026456,3.3068783068783065,0.6613756613756614,1.3227513227513228,1.984126984126984,1.3227513227513228,3.3068783068783065,6.613756613756613,0.0,0.6613756613756614,1.3227513227513228,1.3227513227513228,3.968253968253968,7.936507936507936,1.984126984126984,3.3068783068783065,2.6455026455026456,1.3227513227513228,1.3227513227513228,2.6455026455026456,1.3227513227513228,0.6613756613756614,2.6455026455026456,1.3227513227513228,4.62962962962963,1.984126984126984,0.0,0.6613756613756614,0.0,2.6455026455026456,7.936507936507936,0.0,0.6613756613756614,0.6613756613756614,0.0,2.6455026455026456,0.6613756613756614,0.0,1.3227513227513228,0.6613756613756614,0.6613756613756614,1.984126984126984,0.6613756613756614,0.0,0.0,3.968253968253968,1.3227513227513228,1.984126984126984,0.6613756613756614,2.6455026455026456,0.6613756613756614,2.6455026455026456,0.0,0.0,0.0,0.0,0.0,0.6613756613756614,2.6455026455026456,1.984126984126984,0.0,0.6613756613756614,0.0,15.272727272727273,11.567822125344064,4.008597883597884,0.3002645502645503,1512
Galatians,Galatians,0,undisputed,Second Westminster,74.31551499348109,26.727509778357238,41.720990873533246,24.119947848761406,24.771838331160364,18.904823989569753,6.51890482398957,2.607561929595828,14.99348109517601,11.08213820078227,1.955671447196871,26.727509778357238,7.170795306388526,12.385919165580182,13.03780964797914,8.474576271186441,11.734028683181226,11.08213820078227,7.822685788787484,5.867014341590613,5.215123859191656,16.297262059973924,5.867014341590613,5.215123859191656,12.385919165580182,14.341590612777052,2.607561929595828,2.607561929595828,1.303780964797914,11.734028683181226,0.651890482398957,5.867014341590613,9.126466753585397,1.955671447196871,0.651890482398957,5.867014341590613,7.822685788787484,4.563233376792699,17.601043024771837,8.474576271186441,0.0,0.0,4.563233376792699,3.911342894393742,3.911342894393742,0.651890482398957,2.607561929595828,0.0,3.259452411994785,6.51890482398957,0.0,1.303780964797914,0.0,1.303780964797914,4.563233376792699,6.51890482398957,5.215123859191656,2.607561929595828,1.303780964797914,5.215123859191656,1.955671447196871,2.607561929595828,3.911342894393742,0.0,0.0,5.215123859191656,4.563233376792699,0.651890482398957,0.0,1.955671447196871,0.0,1.955671447196871,1.303780964797914,0.0,1.955671447196871,0.651890482398957,0.651890482398957,0.0,2.607561929595828,3.259452411994785,7.170795306388526,1.955671447196871,0.651890482398957,2.607561929595828,1.303780964797914,1.303780964797914,0.0,0.0,1.955671447196871,2.607561929595828,1.303780964797914,1.955671447196871,0.651890482398957,2.607561929595828,3.259452411994785,0.0,0.0,0.651890482398957,0.0,0.651890482398957,2.607561929595828,2.607561929595828,0.0,0.651890482398957,0.0,21.013698630136986,15.180641196670608,4.077574967405476,0.25684485006518903,1534
Galatians,Galatians,1,undisputed,Second Westminster,63.54300385109114,21.822849807445444,32.73427471116817,15.404364569961489,22.464698331193837,21.822849807445444,8.985879332477536,7.060333761232349,18.613607188703465,8.34403080872914,3.851091142490372,17.971758664955072,12.195121951219512,15.404364569961489,17.329910141206675,5.7766367137355585,3.209242618741977,18.613607188703465,5.134788189987162,2.567394094993581,4.492939666238768,16.68806161745828,10.911424903722722,9.627727856225931,5.7766367137355585,10.269576379974325,5.7766367137355585,3.209242618741977,3.209242618741977,3.851091142490372,0.0,23.106546854942234,17.329910141206675,3.209242618741977,0.6418485237483953,2.567394094993581,14.120667522464698,3.209242618741977,7.702182284980744,8.34403080872914,1.2836970474967906,0.6418485237483953,0.6418485237483953,3.209242618741977,5.7766367137355585,1.2836970474967906,0.6418485237483953,1.2836970474967906,3.209242618741977,7.060333761232349,1.2836970474967906,1.2836970474967906,0.6418485237483953,2.567394094993581,3.851091142490372,4.492939666238768,4.492939666238768,2.567394094993581,1.2836970474967906,1.2836970474967906,1.2836970474967906,1.2836970474967906,3.209242618741977,0.0,0.6418485237483953,2.567394094993581,3.851091142490372,1.925545571245186,0.0,1.2836970474967906,0.0,1.925545571245186,3.209242618741977,0.6418485237483953,3.209242618741977,0.0,0.6418485237483953,3.209242618741977,1.925545571245186,4.492939666238768,2.567394094993581,1.2836970474967906,0.0,1.2836970474967906,1.925545571245186,0.6418485237483953,0.0,2.567394094993581,0.0,1.2836970474967906,4.492939666238768,1.925545571245186,1.2836970474967906,1.2836970474967906,3.851091142490372,3.851091142490372,0.0,0.0,1.2836970474967906,1.925545571245186,0.0,2.567394094993581,0.0,5.7766367137355585,0.0,15.58,8.132871571591426,4.102053915275995,0.2798459563543004,1558
Philippians,Philippians,0,undisputed,Second Westminster,53.08924485125858,40.274599542334094,41.64759725400457,21.052631578947366,21.052631578947366,35.24027459954233,5.034324942791762,5.491990846681922,17.391304347826086,8.695652173913043,4.118993135011442,29.748283752860413,5.491990846681922,7.322654462242563,17.391304347826086,1.3729977116704806,5.034324942791762,11.441647597254004,10.983981693363845,5.949656750572082,1.3729977116704806,13.729977116704804,7.322654462242563,7.780320366132724,2.288329519450801,11.899313501144164,11.899313501144164,13.272311212814644,0.0,9.153318077803204,1.3729977116704806,11.899313501144164,13.272311212814644,4.118993135011442,2.745995423340961,2.745995423340961,9.153318077803204,1.8306636155606408,5.034324942791762,1.3729977116704806,0.0,0.0,1.8306636155606408,1.3729977116704806,0.4576659038901602,0.9153318077803204,0.0,1.8306636155606408,2.288329519450801,5.491990846681922,1.8306636155606408,3.203661327231121,1.3729977116704806,1.3729977116704806,1.8306636155606408,2.288329519450801,3.6613272311212817,7.780320366132724,3.6613272311212817,0.4576659038901602,1.8306636155606408,0.0,1.3729977116704806,0.4576659038901602,6.864988558352402,1.3729977116704806,3.6613272311212817,0.4576659038901602,0.9153318077803204,1.8306636155606408,0.0,0.4576659038901602,2.745995423340961,0.0,2.288329519450801,0.4576659038901602,0.0,9.153318077803204,2.288329519450801,1.8306636155606408,1.8306636155606408,1.3729977116704806,1.8306636155606408,4.118993135011442,5.034324942791762,0.0,2.745995423340961,0.4576659038901602,3.203661327231121,2.288329519450801,0.0,2.745995423340961,0.9153318077803204,1.3729977116704806,0.4576659038901602,0.0,0.4576659038901602,0.0,0.9153318077803204,0.0,0.4576659038901602,2.288329519450801,0.0,0.4576659038901602,0.0,20.80952380952381,14.66975848672898,4.132265446224256,0.25217391304347825,2185
1Thessalonians,1Thessalonians,0,undisputed,Second Westminster,45.67699836867863,46.764545948885264,37.52039151712887,22.294725394236,23.382272974442632,26.644915715062535,2.175095160413268,3.806416530723219,23.382272974442632,13.05057096247961,4.350190320826536,4.350190320826536,4.350190320826536,14.68189233278956,10.331702011963024,4.350190320826536,3.806416530723219,7.0690592713431215,9.787928221859705,1.087547580206634,5.437737901033171,11.963023382272976,14.138118542686243,7.612833061446438,1.087547580206634,9.787928221859705,9.244154431756389,0.0,0.0,0.0,1.6313213703099512,20.66340402392605,29.907558455682437,3.2626427406199023,2.175095160413268,5.981511691136488,10.875475802066342,5.437737901033171,4.350190320826536,26.10114192495922,0.543773790103317,0.0,1.6313213703099512,3.806416530723219,1.6313213703099512,0.543773790103317,1.087547580206634,1.6313213703099512,4.350190320826536,1.087547580206634,3.2626427406199023,0.543773790103317,2.7188689505165855,0.0,3.2626427406199023,2.175095160413268,2.175095160413268,7.0690592713431215,2.7188689505165855,2.175095160413268,2.175095160413268,0.0,0.543773790103317,0.543773790103317,1.6313213703099512,2.175095160413268,3.2626427406199023,0.0,0.0,1.087547580206634,0.0,0.543773790103317,0.0,0.0,2.175095160413268,0.0,0.0,9.787928221859705,14.68189233278956,11.419249592169658,3.2626427406199023,0.543773790103317,0.0,2.7188689505165855,2.175095160413268,0.543773790103317,1.087547580206634,0.543773790103317,0.0,0.0,2.175095160413268,1.6313213703099512,2.175095160413268,0.543773790103317,1.087547580206634,3.2626427406199023,0.0,0.0,0.0,0.0,3.2626427406199023,0.0,1.087547580206634,0.0,0.0,20.433333333333334,14.559494801980216,4.101141924959217,0.24741707449700925,1839
Philemon,Philemon,0,undisputed,Second Westminster,34.80278422273782,30.162412993039442,25.522041763341065,20.88167053364269,20.88167053364269,37.12296983758701,6.960556844547564,2.320185614849188,16.241299303944317,13.921113689095128,0.0,34.80278422273782,18.561484918793504,6.960556844547564,9.280742459396752,0.0,6.960556844547564,6.960556844547564,6.960556844547564,6.960556844547564,0.0,13.921113689095128,9.280742459396752,16.241299303944317,2.320185614849188,9.280742459396752,2.320185614849188,16.241299303944317,13.921113689095128,18.561484918793504,0.0,0.0,6.960556844547564,0.0,2.320185614849188,2.320185614849188,2.320185614849188,2.320185614849188,4.640371229698376,2.320185614849188,0.0,0.0,2.320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,4.640371229698376,0.0,2.320185614849188,0.0,2.320185614849188,0.0,0.0,6.960556844547564,6.960556844547564,4.640371229698376,0.0,2.320185614849188,0.0,0.0,0.0,2.320185614849188,4.640371229698376,6.960556844547564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320185614849188,32.48259860788863,18.561484918793504,4.640371229698376,13.921113689095128,0.0,0.0,6.960556844547564,0.0,0.0,2.320185614849188,0.0,2.320185614849188,2.320185614849188,0.0,0.0,0.0,6.960556844547564,2.320185614849188,2.320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320185614849188,0.0,0.0,0.0,22.68421052631579,16.6861197645763,4.215777262180975,0.4431554524361949,431
Ephesians,Ephesians,0,disputed_deutero,Second Westminster,81.84818481848184,35.64356435643564,58.745874587458744,23.1023102310231,23.762376237623762,46.2046204620462,13.201320132013201,0.0,7.920792079207921,13.201320132013201,17.16171617161716,5.9405940594059405,0.6600660066006601,3.9603960396039604,7.260726072607261,0.0,1.9801980198019802,14.521452145214521,6.600660066006601,8.58085808580858,1.3201320132013201,3.9603960396039604,3.3003300330033003,3.3003300330033003,1.3201320132013201,11.221122112211221,15.841584158415841,2.6402640264026402,0.0,2.6402640264026402,0.0,14.521452145214521,7.920792079207921,3.3003300330033003,2.6402640264026402,3.9603960396039604,8.58085808580858,5.2805280528052805,13.201320132013201,7.260726072607261,0.0,0.0,0.6600660066006601,2.6402640264026402,0.0,0.0,1.3201320132013201,0.6600660066006601,0.6600660066006601,0.6600660066006601,2.6402640264026402,1.3201320132013201,3.9603960396039604,0.6600660066006601,1.3201320132013201,1.9801980198019802,4.62046204620462,5.2805280528052805,0.6600660066006601,1.9801980198019802,0.0,0.6600660066006601,2.6402640264026402,0.0,3.3003300330033003,4.62046204620462,0.6600660066006601,0.0,0.0,0.6600660066006601,0.0,0.6600660066006601,0.6600660066006601,0.0,8.58085808580858,0.0,0.0,3.9603960396039604,5.9405940594059405,9.900990099009901,7.920792079207921,5.9405940594059405,0.0,0.6600660066006601,1.3201320132013201,0.0,2.6402640264026402,0.0,0.6600660066006601,0.6600660066006601,0.6600660066006601,1.3201320132013201,2.6402640264026402,0.0,0.0,0.0,0.0,0.0,0.6600660066006601,0.0,1.3201320132013201,3.9603960396039604,0.6600660066006601,0.6600660066006601,0.6600660066006601,32.234042553191486,23.570819289019976,4.195379537953795,0.25214521452145217,1515
